text,label,source_name,school,url
Creative Commons License,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Designated Requester List (CAS Required),IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Part 1: Relevant Canvas admin navigation information and Canvas admin acceptable use policies (~10 minutes),IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Part 2: FERPA training and review (~30 minutes),IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Canvas @ Yale and ITS support,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Registrars and Admins supporting all faculty in a school / department,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Professional school LMS support staff,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Certificate or non-academic program support staff,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Summer Program Student Worker,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
"Faculty including instructors, lectors, and lecturers",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Fully vet requested admin users to ensure that they are appropriate candidates for admin level access in Canvas prior to submitting a request.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Follow up with requested users to ensure that they meet the admin access requirements before their request expires.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
"Submit Canvas admin requests to remove any user (including yourself) who has left the department, changed roles, or have left the university.",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Submit Canvas admin requests to change a user’s level of access if their role changes within a department or unit and they now need higher or lower Canvas admin permissions.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Confirm continued access for previously requested admin level users as a part of periodic Canvas admin audits.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Note: Only Designated Requestors may submit a Canvas Admin Access Request form,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
"For more information on Canvas Admin Access or if you have an admin access issue not outlined here, please contact askpoorvucenter@yale.edu .",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
"This access is not for staff who are supporting a few selected courses / faculty, or for individuals who are currently enrolled in degree programs at Yale. If you are only supporting a single faculty member with just a few courses, you should instead ask the instructor to add you to their course site with the TA or Guest Instructor role.",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
"If you do not complete your admin access renewal before the deadline, you will need to have a Designated Requester submit a new admin access request form to reestablish your admin access.",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/canvas-admin-access
Banner Data Feeds into Canvas @ Yale,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
Banner / Canvas Support,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
Academic Canvas Course Site Creation Workflow,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
1. Registrar Inputs Semester Courses in Course Offering System,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
2. Confirm Courses Appear in Yale Course Search / Banner,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
3. Notify the Educational Technology Team Managing Canvas @ Yale to Enable Course Site Creation Feed,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
4. Canvas Course Site Creation,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
The following steps outline the general order of operations for academic Canvas course sites to be created.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
If your school does not utilize Yale Course Search it is recommended that you check Banner directly to confirm that the courses and instructors are entered.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
The URO and professional school registrars email askpoorvucenter@yale.edu when their respective course data has been successfully input and loaded into Banner to let the Educational Technology team know that they can enable the course site creation feed for their respective schools.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
The URO confirms the creation date for FAS courses (Yale College and GSAS). Professional school registrars confirms the creation date for their respective schools.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
The Educational Technology team enable the individual school’s course site feed to start automatically populating and creating sites based on the information input on Banner.,IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
"If you have any additional questions about the registrar processes, please contact your school’s / department’s registrar. If you have questions about how Canvas integrates with the Registrar’s systems / processes please email askpoorvucenter@yale.edu .",IT,crawl,Yale,https://canvas.yale.edu/canvas-administration/banner-information-feeding-canvas
Login to Canvas @ Yale,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Dyslexia Friendly Font in Canvas,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Canvas @ Yale: AI Features,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Faculty: Beginning of Semester Articles,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Student: Beginning of Semester Articles,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Recently Updated Articles,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Accessibility & Inclusion,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
AI in Canvas @ Yale,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Instructor & Teaching Fellow,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Beginning of Semester / Term Checklist,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Quick Start Guide for Instructors,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Copying Content from One Canvas Course Into Another Canvas Course,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Posting Your Syllabus in Canvas,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Publishing and Unpublishing Your Course,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
How do I re-organize my Course Navigation?,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Setting Your Favorite Courses to Display in the Canvas Dashboard,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Finding My Canvas @ Yale Current / Past Courses,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Modifying Your Canvas Course Notification Settings,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Canvas Updates for Spring 2026,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Canvas Updates for Summer 2026,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Students in Need of Attention Report,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
Qualtrics LTI: Adding a Survey to your Canvas Course,IT,crawl,Yale,https://canvas.yale.edu/support/canvas-yale-help-guides
